articleID;reviewerID
253875;7433030|7433045|7432971
253878;7432895|7432918|7432987
253879;7432879|7433038|7433093
253880;7433071|7432916|7432925
253887;7432935|7433009|7433014
253891;7432922|7432988|7433110
253894;7432884|7432941|7432968
253899;7433074|7432967|7433034
253906;7433012|7432899|7433019
253907;7433066|7433079|7433092
253908;7432891|7433001|7433104
253909;7432992|7433095|7433076
253914;7432967|7432866|7432971
253915;7433024|7433104|7432892
253917;7432927|7432926|7433078
253923;7432956|7432962|7433067
253925;7432971|7432899|7432933
253934;7433048|7432945|7432865
253961;7432982|7433026|7432971
253965;7433058|7432941|7432869
253967;7432899|7432955|7432941
253973;7432878|7432930|7433043
253975;7433051|7433084|7433048
253978;7432985|7432975|7432979
253980;7432865|7432884|7433021
253995;7433099|7432908|7432871
253996;7433082|7433018|7433006
253999;7432924|7433079|7432865
254006;7433040|7432876|7433102
254007;7432993|7432938|7432865
254012;7433028|7433008|7433026
254022;7433033|7432892|7433102
254026;7432995|7433047|7432919
254033;7432940|7432971|7433066
254035;7433022|7432874|7433029
254048;7432975|7432889|7433077
254053;7432929|7432924|7432936
254056;7433002|7432949|7432888
254057;7433110|7432895|7432866
254064;7433074|7432912|7433012
254078;7432905|7432997|7433030
254084;7433019|7433001|7433040
254093;7433019|7432929|7432887
254096;7432941|7432930|7433058
254098;7432949|7432928|7432882
254101;7433009|7433047|7433070
254102;7433046|7432893|7432943
254110;7433094|7432887|7433056
254114;7433076|7433033|7432880
254117;7432866|7432885|7433091
254128;7433085|7432980|7432869
254129;7433082|7433028|7432950
254134;7432913|7433029|7432886
254140;7432971|7433006|7432893
254141;7433065|7432877|7433063
254147;7433102|7433009|7433105
254162;7432868|7433024|7432914
254165;7433041|7432959|7432992
254168;7433069|7433009|7433041
254173;7433076|7433102|7433010
254180;7432893|7433072|7432949
254182;7433003|7432953|7432989
254184;7432968|7433063|7432903
254186;7433110|7433085|7433016
254188;7432921|7433024|7432968
254193;7433111|7433000|7433041
254213;7432971|7433056|7432905
254214;7432865|7433036|7432992
254224;7433005|7433101|7432952
254229;7433032|7432878|7433038
254234;7433000|7433047|7432918
254236;7432952|7433066|7433004
254238;7433060|7432878|7433095
254240;7433097|7433090|7432874
254243;7432923|7433111|7432882
254245;7432905|7433064|7432874
254250;7433053|7433068|7432965
254260;7432890|7432929|7433103
254265;7432992|7432990|7433009
254271;7432948|7433074|7432963
254275;7432928|7433078|7433109
254277;7432939|7432930|7432898
254280;7433043|7432917|7433098
254295;7433031|7432957|7432899
254297;7433075|7432919|7433080
254303;7433069|7432951|7433062
254308;7432901|7432970|7433035
254315;7432920|7433030|7432991
254316;7432883|7432956|7433039
254320;7432960|7433095|7433040
254326;7432895|7433060|7432975
254329;7433051|7432894|7433055
254335;7432982|7432919|7433029
254344;7432943|7432945|7432925
254348;7433094|7433075|7433056
254351;7432909|7433031|7433105
254354;7433108|7433020|7432888
254357;7433057|7432950|7433038
254358;7433035|7432966|7432971
254362;7433103|7432890|7432937
254363;7433096|7432916|7432979
254375;7433110|7432940|7433006
254380;7432970|7432899|7433106
254382;7432866|7432899|7433006
254383;7433027|7432944|7432980
254389;7432972|7432892|7432878
254393;7432975|7432958|7433111
254396;7432890|7432909|7432880
254401;7433039|7432960|7432998
254402;7432978|7432944|7433051
254403;7432899|7432926|7433039
254407;7432974|7432982|7432944
254409;7433049|7432935|7432927
254411;7433098|7433023|7432895
254413;7433034|7433061|7433016
254419;7432991|7432958|7433112
254425;7433071|7432996|7433080
254428;7432867|7433085|7432994
254432;7432982|7432965|7433107
254434;7433113|7433039|7432935
254435;7432984|7432972|7433087
254438;7432879|7433111|7433028
254441;7432993|7432958|7433006
254442;7432961|7432923|7433063
254450;7433075|7432962|7433070
254456;7433081|7432960|7433000
254457;7433110|7432972|7432993
254458;7432965|7432911|7432988
254467;7432893|7432872|7433109
254472;7432883|7433066|7432944
254478;7432917|7432880|7432907
254481;7433078|7433046|7433059
254487;7432897|7433026|7433068
254493;7432911|7432950|7433085
254494;7432952|7433008|7433029
254496;7433072|7433052|7433034
254499;7432924|7432960|7433061
254502;7433067|7432884|7433059
254506;7433102|7432945|7433081
254508;7432935|7432936|7432964
254512;7432868|7433062|7432998
254513;7433086|7432909|7432929
254515;7432969|7432949|7433008
254519;7432896|7432900|7432925
254521;7432966|7433105|7433008
254522;7432944|7432932|7432953
254527;7433079|7433070|7433105
254530;7433028|7433034|7433035
254534;7433018|7433038|7432905
254536;7433108|7432896|7433028
254546;7432886|7433089|7433048
254550;7432917|7432880|7432962
254555;7433098|7432996|7432969
254559;7433094|7433101|7432888
254560;7432913|7433025|7433035
254575;7433057|7432901|7433107
254581;7433014|7432970|7432909
254583;7432915|7432925|7433004
254587;7433049|7432990|7433002
254588;7433045|7432972|7432931
254591;7432901|7433042|7432868
254593;7432995|7433097|7432933
254594;7433096|7432920|7432901
254599;7432993|7432889|7433048
254600;7433085|7433091|7432933
254605;7432982|7433019|7432998
254609;7433017|7433063|7432904
254611;7432898|7432962|7433102
254615;7433015|7433055|7433106
254621;7432952|7432970|7432928
254627;7433112|7433008|7433011
254629;7433038|7433113|7433042
254631;7433099|7433032|7432941
254646;7432876|7432868|7433025
254650;7433034|7433098|7433064
254654;7433076|7433059|7432958
254660;7432875|7433064|7432917
254661;7432916|7432932|7432972
254664;7432915|7432891|7432965
254678;7433094|7433045|7432890
254692;7432952|7433029|7432965
254700;7432983|7432898|7432904
254702;7432897|7432915|7432907
254706;7433057|7433061|7433055
254717;7432910|7432874|7433018
254721;7432998|7432871|7432960
254722;7433111|7433083|7432910
254723;7432967|7432943|7432919
254726;7433025|7432866|7432960
254729;7433106|7433077|7433013
254731;7432947|7432878|7432924
254744;7433069|7432951|7433011
254750;7433053|7433075|7433024
254755;7432920|7432875|7433040
254759;7432954|7432871|7433019
254761;7432975|7432892|7432916
254764;7433085|7432893|7433021
254775;7432884|7432957|7433025
254778;7432980|7433054|7432896
254779;7433103|7432994|7432993
254785;7432934|7432990|7432914
254789;7432979|7432936|7433041
254795;7432897|7432904|7433061
254800;7433018|7432902|7433002
254813;7433050|7432987|7433069
254817;7432994|7432882|7433029
254824;7433049|7432961|7433111
254825;7433049|7432897|7432945
254826;7433111|7432921|7432966
254829;7432932|7432921|7433110
254835;7432996|7432963|7433069
254840;7433015|7432971|7432911
254842;7433037|7432950|7432888
254844;7432876|7433098|7433086
254845;7432921|7433083|7432888
254847;7432963|7433042|7432923
254857;7433058|7433008|7432881
254867;7432958|7433003|7432874
254869;7432952|7433065|7432870
254884;7433055|7432995|7433107
254887;7433041|7432966|7433098
254889;7433002|7433023|7432993
254891;7433085|7433058|7433008
254892;7433050|7433084|7433055
254894;7433055|7433002|7433009
254895;7433001|7433028|7433070
254897;7432972|7432980|7433093
254900;7432939|7433010|7433093
254902;7432964|7433020|7433014
254904;7433049|7432940|7432991
254905;7433064|7433001|7433058
254907;7432998|7433057|7432949
254908;7432949|7433091|7432923
254913;7433001|7433111|7433009
254914;7433002|7432937|7433076
254921;7433080|7432978|7432991
254926;7433030|7433085|7432964
254933;7433044|7433033|7432958
254937;7433035|7433069|7433058
254938;7433097|7432932|7433051
254939;7432965|7432927|7432933
254940;7433068|7433009|7433029
254948;7433078|7433088|7432891
254949;7433015|7433086|7433039
254953;7432906|7432882|7432923
254955;7432913|7432950|7433106
254960;7433064|7433081|7432937
254965;7433036|7432972|7432932
254967;7433112|7433034|7433097
254968;7433040|7432911|7432876
254976;7432897|7433072|7432937
254986;7433099|7432982|7433019
254995;7433089|7432919|7433099
254998;7433049|7433096|7432980
255000;7432976|7433069|7433066
255003;7433094|7432922|7433079
255004;7433113|7432882|7432888
255008;7433005|7432968|7433008
255011;7433103|7432877|7432989
255012;7433050|7432875|7433074
255015;7433038|7433063|7432892
255030;7432955|7432891|7432889
255031;7433076|7433003|7432967
255035;7433011|7432996|7433062
255036;7432953|7433055|7432876
255039;7432936|7432997|7433059
255041;7433066|7433094|7432894
255052;7433052|7433047|7432877
255055;7433076|7433092|7432976
255065;7433003|7433072|7432976
255068;7433000|7433048|7432957
255069;7433073|7433110|7432916
255079;7433098|7433110|7433023
255080;7433062|7433052|7432930
255110;7432990|7432913|7432939
255111;7433056|7433082|7432875
255116;7433094|7432934|7433049
255118;7432867|7432920|7433100
255119;7433069|7433106|7432967
255124;7432906|7433051|7432991
255125;7432882|7432958|7433052
255127;7432961|7432990|7432885
255131;7433036|7433077|7432954
255139;7432944|7433080|7432954
255141;7432977|7432961|7432939
255142;7432977|7433079|7432978
255147;7433059|7432961|7433048
255152;7433051|7432872|7433100
255154;7432879|7433092|7432873
255156;7433026|7433065|7433015
255157;7432878|7433080|7432868
255161;7433103|7433092|7433004
255162;7432976|7432898|7432954
255164;7432950|7433095|7433079
255165;7433041|7432915|7432910
255174;7433094|7432868|7433045
255175;7432976|7432912|7433038
255177;7433001|7432975|7432944
255180;7432930|7432980|7433029
255185;7432899|7433038|7433024
255186;7432923|7433086|7432885
255187;7432914|7432993|7432895
255192;7432921|7433069|7433087
255193;7433085|7432916|7432908
255194;7432963|7433001|7433046
255195;7432902|7433017|7432966
255197;7433113|7433086|7433041
255200;7432983|7433098|7433011
255201;7433048|7432977|7433093
255210;7433037|7433076|7432996
255216;7432938|7432987|7433015
255225;7432984|7433022|7432923
255240;7432895|7432993|7432968
255242;7432913|7433025|7433012
255246;7432939|7432998|7433112
255255;7433083|7432947|7433004
255259;7433035|7432973|7432919
255269;7432953|7432989|7432936
255277;7432908|7433053|7432973
255279;7433098|7432933|7432880
255280;7433111|7432895|7433062
255284;7433040|7432941|7433057
255285;7432901|7433079|7433106
255288;7433061|7432958|7432936
255297;7433098|7433021|7433094
255302;7433023|7432928|7432918
255313;7432966|7432908|7433085
255323;7432868|7432993|7432913
255333;7433077|7432970|7433070
255342;7432909|7432881|7432878
255347;7432925|7432966|7433041
255348;7433041|7432884|7432948
255353;7432884|7433010|7433084
255358;7433044|7432875|7433048
255359;7433057|7433025|7432905
255362;7432932|7433056|7433052
255365;7433059|7433014|7432878
255368;7433005|7432978|7432887
255376;7432866|7433043|7432969
255377;7433057|7433052|7433069
255379;7432940|7432889|7432916
255386;7433090|7433050|7432954
255390;7433050|7433053|7432938
255395;7433101|7432986|7432910
255396;7432977|7432868|7433025
255398;7433068|7432971|7433113
255401;7432950|7433051|7432998
255405;7432951|7432897|7432984
255406;7432915|7432871|7432971
255418;7433033|7433084|7433078
255419;7432943|7433048|7433060
255424;7432945|7433089|7433037
255429;7433070|7432968|7432949
255436;7432975|7433038|7433040
255442;7433059|7433079|7432986
255443;7433104|7433092|7433050
255447;7432960|7432904|7432891
255454;7432925|7432902|7433014
255456;7433059|7432958|7433012
255472;7432917|7432915|7432898
255483;7432885|7432896|7433101
255485;7432898|7432965|7433052
255486;7433105|7432866|7433033
255487;7433075|7432874|7432940
255490;7433019|7433097|7433067
255502;7432937|7433026|7433013
255505;7433094|7433083|7433015
255506;7433056|7432936|7432991
255512;7433073|7433013|7433062
255514;7432911|7433002|7433097
255517;7433045|7433021|7432984
255522;7432892|7433060|7432873
255526;7433043|7433024|7433059
255545;7432997|7433075|7433039
255546;7432969|7432921|7433012
255547;7432980|7433022|7432923
255549;7432883|7432912|7432901
255551;7432974|7433023|7432907
255556;7433067|7432928|7432891
255560;7432879|7433108|7433047
255563;7432991|7432937|7432990
255565;7433064|7432967|7432974
255566;7433021|7433008|7432865
255568;7432908|7433044|7433013
255570;7433041|7432975|7433050
255571;7433081|7432986|7432930
255577;7432901|7432882|7433020
255578;7433036|7433022|7432874
255588;7432960|7433068|7432976
255591;7432871|7432943|7433008
255600;7433112|7432931|7432997
255603;7432917|7433059|7432949
255606;7432879|7432925|7433033
255608;7433106|7432930|7432970
255612;7432952|7433093|7433108
255613;7433109|7433052|7433024
255615;7433108|7432906|7432903
255620;7432951|7432986|7432959
255631;7433002|7432986|7432982
255633;7432915|7433006|7432982
255637;7433077|7433040|7433031
255642;7433004|7433017|7433089
255652;7433100|7433105|7433061
255653;7432900|7433008|7433007
255656;7432952|7433034|7433009
255658;7432909|7433101|7432889
255660;7432991|7433033|7432993
255664;7433058|7433012|7433005
255665;7432961|7432895|7432903
255675;7432985|7433085|7433083
255677;7433054|7432883|7433100
255684;7433056|7433016|7432935
255694;7432941|7433088|7432907
255695;7432954|7432966|7433021
255700;7433043|7433037|7432899
255702;7433018|7432961|7432865
255705;7433053|7433055|7432895
255706;7432986|7433017|7433098
255711;7432991|7432944|7433004
255713;7433019|7432960|7432928
255716;7432982|7432967|7432898
255717;7433109|7433048|7433089
255721;7432896|7433063|7432932
255727;7432883|7433104|7433009
255732;7433080|7432897|7433045
255734;7433077|7432929|7432954
255752;7432981|7433060|7433052
255755;7432946|7433024|7433029
255762;7432987|7432982|7433088
255764;7433070|7433113|7432911
255765;7432891|7432866|7433076
255775;7432964|7432891|7433026
255777;7433040|7432961|7432920
255782;7432871|7432937|7433083
255786;7433010|7432960|7433066
255796;7432881|7432982|7432873
255816;7432978|7432887|7432869
255820;7433081|7432990|7432873
255826;7432947|7433028|7433051
255828;7432990|7433072|7432896
255831;7433070|7432986|7433022
255843;7433017|7432872|7432904
255849;7432906|7432881|7433072
255851;7432989|7433007|7433069
255853;7432925|7433068|7433085
255854;7432957|7433113|7433061
255864;7432888|7432894|7432909
255869;7432979|7432954|7432907
255871;7433004|7432948|7432875
255876;7433056|7432903|7432968
255888;7432993|7432943|7433017
255902;7432940|7433088|7432901
255903;7433072|7432979|7433008
255904;7433091|7433004|7433113
255906;7433071|7432930|7432927
255908;7433063|7433077|7432898
255909;7432928|7432973|7433023
255915;7432888|7432961|7432865
255918;7433065|7432970|7433059
255923;7433002|7432921|7433025
255932;7433059|7432919|7433035
255936;7432975|7433049|7433045
255948;7432889|7433076|7433093
255950;7432964|7432903|7433014
255964;7432886|7433032|7433063
255965;7433043|7433081|7433018
255966;7432891|7433070|7432937
255970;7432969|7432928|7432918
255974;7432996|7432872|7432900
255975;7433005|7432927|7433029
255977;7432916|7433012|7433073
255985;7432931|7432892|7432939
255987;7433052|7433028|7433022
255991;7432896|7433011|7432994
255995;7432937|7432968|7433099
256000;7432894|7433082|7432900
256002;7433096|7432964|7433028
256019;7432870|7432866|7433096
256022;7433071|7433020|7432962
256029;7433013|7433055|7432969
256042;7433047|7432878|7433054
256043;7433056|7432952|7432950
256047;7433043|7433023|7433009
256054;7433020|7432899|7432914
256056;7432964|7433037|7432960
256059;7433005|7432928|7433041
256062;7433075|7432920|7433015
256066;7433109|7433056|7432948
256067;7432966|7432881|7432988
256072;7433020|7432957|7433013
256085;7433009|7432872|7432887
256089;7433052|7432886|7433031
256097;7432887|7433024|7433011
256098;7433038|7433063|7432878
256108;7432894|7433035|7432896
256114;7433103|7433068|7433063
256115;7432941|7432975|7432894
256126;7432941|7432868|7433002
256129;7433092|7432888|7433060
256134;7433043|7433088|7433112
256138;7432986|7432942|7432916
256143;7433113|7432878|7432877
256156;7432924|7433092|7432959
256166;7433083|7433082|7433092
256167;7432935|7433046|7432925
256170;7433035|7432941|7433074
256171;7432901|7433075|7432982
256172;7433078|7432873|7432902
256179;7433057|7432883|7432875
256180;7433036|7432924|7433104
256192;7433083|7432882|7432919
256194;7433051|7432890|7433029
256200;7433104|7433061|7433013
256203;7432907|7433010|7433107
256217;7433088|7433038|7432958
256218;7432900|7432950|7433058
256219;7432989|7433093|7432916
256220;7433092|7432896|7433106
256225;7432892|7432988|7433061
256226;7432991|7432922|7432981
256245;7432893|7432926|7433047
256247;7432987|7433112|7432979
